,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBMAS,POBFEM,REL_H_M,P_18YMAS,P_60YMAS,P_0A2,P_3A5,P_6A11,P_12A14,P_15A17,P_18A24,PEA,PE_INAC,POCUPADA,PDESOCUP,PSINDER,PDER_SS,TVIVHAB,VIVPAR_HAB,PROM_OCUP,GRAPROES,CVE_ENT,Entidad federativa,CVE_MUN,Nombre del municipio,CVE_LOC,Nombre de la localidad,Folio de la AGEB,Población total ,Viviendas particulares habitadas,Población de 15 años y más con educación básica incompleta,Población de 15 a 24 años que no asiste a la escuela,Población sin derechohabiencia a servicios de salud,Personas que viven en hacinamiento,Viviendas que no disponen de excusado o sanitario,Viviendas que no disponen de lavadora,Viviendas que no disponen de refrigerador,Viviendas que no disponen de teléfono fijo,Población de 15 años o más analfabeta,Población de 6 a 14 años que no asiste a la escuela,Viviendas con piso de tierra,Viviendas que no disponen de agua entubada de la red pública,Viviendas que no disponen de drenaje,Viviendas que no disponen de energía eléctrica,Grado de rezago social (clases latentes) 
5790,15,México,70,La Paz,1,Total AGEB urbana,004A,0,4248,2016,2232,90,2904,377,225,225,432,210,252,574,1885,1477,1814,71,1916,2326,1029,1027,4,9,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001004A,1363.0,289.0,32.5,62.8,36.8,6.6,1.0,36.3,21.1,73.0,3.3,2.3,5.2,5.5,0.3,0.0,Bajo
5791,15,México,70,La Paz,1,Total AGEB urbana,004A,0,4248,2016,2232,90,2904,377,225,225,432,210,252,574,1885,1477,1814,71,1916,2326,1029,1027,4,9,15,México,44.0,Jaltenco,1.0,JALTENCO,150440001004A,4275.0,968.0,34.4,57.7,41.1,5.3,1.0,33.4,16.9,59.2,1.7,2.3,1.8,18.5,0.6,0.1,Bajo
5792,15,México,70,La Paz,1,Total AGEB urbana,004A,0,4248,2016,2232,90,2904,377,225,225,432,210,252,574,1885,1477,1814,71,1916,2326,1029,1027,4,9,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001004A,4248.0,1027.0,35.6,55.6,45.1,9.2,0.4,38.1,15.6,43.3,2.6,5.6,2.0,1.4,0.1,0.1,Bajo
5793,15,México,70,La Paz,1,Total AGEB urbana,004A,0,4248,2016,2232,90,2904,377,225,225,432,210,252,574,1885,1477,1814,71,1916,2326,1029,1027,4,9,15,México,91.0,Teoloyucán,1.0,TEOLOYUCAN,150910001004A,7490.0,1758.0,30.8,57.7,49.1,4.7,2.0,26.1,16.8,61.3,3.0,4.5,2.8,2.4,10.1,0.2,Bajo
5794,15,México,70,La Paz,1,Total AGEB urbana,004A,0,4248,2016,2232,90,2904,377,225,225,432,210,252,574,1885,1477,1814,71,1916,2326,1029,1027,4,9,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001004A,4196.0,1128.0,31.8,55.5,30.0,5.0,1.1,26.4,13.0,38.4,4.2,4.6,0.4,0.1,0.0,0.2,Bajo
5795,15,México,70,La Paz,1,Total AGEB urbana,004A,0,4248,2016,2232,90,2904,377,225,225,432,210,252,574,1885,1477,1814,71,1916,2326,1029,1027,4,9,15,México,125.0,Tonanitla,1.0,SANTA MARÍA TONANITLA,151250001004A,929.0,221.0,33.1,58.4,43.7,11.8,2.7,40.7,31.7,65.6,3.0,1.6,1.4,20.8,9.0,1.8,Medio
5796,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001004A,7302.0,2040.0,25.5,49.4,29.9,3.6,2.6,21.6,9.1,31.9,1.4,3.0,1.6,0.3,0.0,0.0,Bajo
5797,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,18.0,Calimaya,3.0,SAN ANDRÉS OCOTLÁN,150180003004A,5388.0,1221.0,29.8,55.2,47.8,8.0,1.3,39.8,32.8,61.9,3.2,2.2,2.4,1.5,0.6,0.2,Bajo
5798,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001004A,1363.0,289.0,32.5,62.8,36.8,6.6,1.0,36.3,21.1,73.0,3.3,2.3,5.2,5.5,0.3,0.0,Bajo
5799,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,44.0,Jaltenco,1.0,JALTENCO,150440001004A,4275.0,968.0,34.4,57.7,41.1,5.3,1.0,33.4,16.9,59.2,1.7,2.3,1.8,18.5,0.6,0.1,Bajo
5800,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001004A,4248.0,1027.0,35.6,55.6,45.1,9.2,0.4,38.1,15.6,43.3,2.6,5.6,2.0,1.4,0.1,0.1,Bajo
5801,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,91.0,Teoloyucán,1.0,TEOLOYUCAN,150910001004A,7490.0,1758.0,30.8,57.7,49.1,4.7,2.0,26.1,16.8,61.3,3.0,4.5,2.8,2.4,10.1,0.2,Bajo
5802,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001004A,4196.0,1128.0,31.8,55.5,30.0,5.0,1.1,26.4,13.0,38.4,4.2,4.6,0.4,0.1,0.0,0.2,Bajo
5803,15,México,91,Teoloyucan,1,Total AGEB urbana,004A,0,7490,3661,3829,96,4868,555,442,400,846,385,411,951,3021,2606,2956,65,3676,3652,1803,1758,4,9,15,México,125.0,Tonanitla,1.0,SANTA MARÍA TONANITLA,151250001004A,929.0,221.0,33.1,58.4,43.7,11.8,2.7,40.7,31.7,65.6,3.0,1.6,1.4,20.8,9.0,1.8,Medio
5804,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001004A,7302.0,2040.0,25.5,49.4,29.9,3.6,2.6,21.6,9.1,31.9,1.4,3.0,1.6,0.3,0.0,0.0,Bajo
5805,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,18.0,Calimaya,3.0,SAN ANDRÉS OCOTLÁN,150180003004A,5388.0,1221.0,29.8,55.2,47.8,8.0,1.3,39.8,32.8,61.9,3.2,2.2,2.4,1.5,0.6,0.2,Bajo
5806,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001004A,1363.0,289.0,32.5,62.8,36.8,6.6,1.0,36.3,21.1,73.0,3.3,2.3,5.2,5.5,0.3,0.0,Bajo
5807,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,44.0,Jaltenco,1.0,JALTENCO,150440001004A,4275.0,968.0,34.4,57.7,41.1,5.3,1.0,33.4,16.9,59.2,1.7,2.3,1.8,18.5,0.6,0.1,Bajo
5808,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001004A,4248.0,1027.0,35.6,55.6,45.1,9.2,0.4,38.1,15.6,43.3,2.6,5.6,2.0,1.4,0.1,0.1,Bajo
5809,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,91.0,Teoloyucán,1.0,TEOLOYUCAN,150910001004A,7490.0,1758.0,30.8,57.7,49.1,4.7,2.0,26.1,16.8,61.3,3.0,4.5,2.8,2.4,10.1,0.2,Bajo
5810,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001004A,4196.0,1128.0,31.8,55.5,30.0,5.0,1.1,26.4,13.0,38.4,4.2,4.6,0.4,0.1,0.0,0.2,Bajo
5811,15,México,104,Tlalnepantla de Baz,1,Total AGEB urbana,004A,0,4196,2030,2166,94,2898,465,179,217,414,200,249,527,1792,1545,1669,123,1260,2885,1140,1128,4,10,15,México,125.0,Tonanitla,1.0,SANTA MARÍA TONANITLA,151250001004A,929.0,221.0,33.1,58.4,43.7,11.8,2.7,40.7,31.7,65.6,3.0,1.6,1.4,20.8,9.0,1.8,Medio
5812,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001004A,7302.0,2040.0,25.5,49.4,29.9,3.6,2.6,21.6,9.1,31.9,1.4,3.0,1.6,0.3,0.0,0.0,Bajo
5813,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,18.0,Calimaya,3.0,SAN ANDRÉS OCOTLÁN,150180003004A,5388.0,1221.0,29.8,55.2,47.8,8.0,1.3,39.8,32.8,61.9,3.2,2.2,2.4,1.5,0.6,0.2,Bajo
5814,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001004A,1363.0,289.0,32.5,62.8,36.8,6.6,1.0,36.3,21.1,73.0,3.3,2.3,5.2,5.5,0.3,0.0,Bajo
5815,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,44.0,Jaltenco,1.0,JALTENCO,150440001004A,4275.0,968.0,34.4,57.7,41.1,5.3,1.0,33.4,16.9,59.2,1.7,2.3,1.8,18.5,0.6,0.1,Bajo
5816,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001004A,4248.0,1027.0,35.6,55.6,45.1,9.2,0.4,38.1,15.6,43.3,2.6,5.6,2.0,1.4,0.1,0.1,Bajo
5817,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,91.0,Teoloyucán,1.0,TEOLOYUCAN,150910001004A,7490.0,1758.0,30.8,57.7,49.1,4.7,2.0,26.1,16.8,61.3,3.0,4.5,2.8,2.4,10.1,0.2,Bajo
5818,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001004A,4196.0,1128.0,31.8,55.5,30.0,5.0,1.1,26.4,13.0,38.4,4.2,4.6,0.4,0.1,0.0,0.2,Bajo
5819,15,México,125,Tonanitla,1,Total AGEB urbana,004A,0,929,460,469,98,571,34,57,61,135,48,54,124,387,285,366,21,406,520,222,221,4,9,15,México,125.0,Tonanitla,1.0,SANTA MARÍA TONANITLA,151250001004A,929.0,221.0,33.1,58.4,43.7,11.8,2.7,40.7,31.7,65.6,3.0,1.6,1.4,20.8,9.0,1.8,Medio
5820,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001011A,4736.0,1380.0,23.5,42.7,23.5,2.2,0.5,21.7,8.1,28.8,1.3,5.5,0.4,0.0,0.1,0.0,Bajo
5821,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,15,México,2.0,Acolman,15.0,TEPEXPAN,150020015011A,105.0,23.0,18.0,55.0,46.7,4.5,4.3,52.2,43.5,95.7,1.6,0.0,0.0,4.3,0.0,8.7,Bajo
5822,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001011A,2517.0,524.0,34.1,60.6,44.8,9.4,3.4,48.7,30.9,75.4,3.4,4.9,9.4,2.3,5.3,0.8,Bajo
5823,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,15,México,44.0,Jaltenco,20.0,ALBORADA JALTENCO,150440020011A,2289.0,594.0,15.4,41.6,29.1,0.0,0.0,11.8,2.7,30.3,0.5,0.4,0.0,0.5,0.0,0.2,Bajo
5824,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,15,México,65.0,Otumba,1.0,OTUMBA DE GÓMEZ FARÍAS,150650001011A,2226.0,545.0,27.7,51.3,50.6,7.0,0.9,33.8,20.7,66.4,3.0,1.0,1.8,5.5,0.7,0.4,Bajo
5825,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001011A,7227.0,1829.0,36.4,59.4,46.3,9.9,0.8,35.3,17.3,43.8,3.7,4.7,1.4,0.0,0.0,0.2,Bajo
5826,9,Distrito Federal,16,Miguel Hidalgo,1,Total AGEB urbana,011A,0,4736,2250,2486,91,3479,731,159,171,374,194,193,470,2216,1641,2120,96,1112,3446,1435,1380,3,11,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001011A,2045.0,591.0,7.6,27.9,24.8,0.0,0.7,2.4,1.0,3.7,0.3,3.7,1.7,0.0,0.2,0.0,Bajo
5827,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001011A,4736.0,1380.0,23.5,42.7,23.5,2.2,0.5,21.7,8.1,28.8,1.3,5.5,0.4,0.0,0.1,0.0,Bajo
5828,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,15,México,2.0,Acolman,15.0,TEPEXPAN,150020015011A,105.0,23.0,18.0,55.0,46.7,4.5,4.3,52.2,43.5,95.7,1.6,0.0,0.0,4.3,0.0,8.7,Bajo
5829,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001011A,2517.0,524.0,34.1,60.6,44.8,9.4,3.4,48.7,30.9,75.4,3.4,4.9,9.4,2.3,5.3,0.8,Bajo
5830,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,15,México,44.0,Jaltenco,20.0,ALBORADA JALTENCO,150440020011A,2289.0,594.0,15.4,41.6,29.1,0.0,0.0,11.8,2.7,30.3,0.5,0.4,0.0,0.5,0.0,0.2,Bajo
5831,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,15,México,65.0,Otumba,1.0,OTUMBA DE GÓMEZ FARÍAS,150650001011A,2226.0,545.0,27.7,51.3,50.6,7.0,0.9,33.8,20.7,66.4,3.0,1.0,1.8,5.5,0.7,0.4,Bajo
5832,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001011A,7227.0,1829.0,36.4,59.4,46.3,9.9,0.8,35.3,17.3,43.8,3.7,4.7,1.4,0.0,0.0,0.2,Bajo
5833,15,México,2,Acolman,15,Total AGEB urbana,011A,0,105,45,60,75,57,3,8,5,6,4,4,16,38,27,37,*,49,35,30,23,4,10,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001011A,2045.0,591.0,7.6,27.9,24.8,0.0,0.7,2.4,1.0,3.7,0.3,3.7,1.7,0.0,0.2,0.0,Bajo
5834,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001011A,4736.0,1380.0,23.5,42.7,23.5,2.2,0.5,21.7,8.1,28.8,1.3,5.5,0.4,0.0,0.1,0.0,Bajo
5835,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,15,México,2.0,Acolman,15.0,TEPEXPAN,150020015011A,105.0,23.0,18.0,55.0,46.7,4.5,4.3,52.2,43.5,95.7,1.6,0.0,0.0,4.3,0.0,8.7,Bajo
5836,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001011A,2517.0,524.0,34.1,60.6,44.8,9.4,3.4,48.7,30.9,75.4,3.4,4.9,9.4,2.3,5.3,0.8,Bajo
5837,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,15,México,44.0,Jaltenco,20.0,ALBORADA JALTENCO,150440020011A,2289.0,594.0,15.4,41.6,29.1,0.0,0.0,11.8,2.7,30.3,0.5,0.4,0.0,0.5,0.0,0.2,Bajo
5838,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,15,México,65.0,Otumba,1.0,OTUMBA DE GÓMEZ FARÍAS,150650001011A,2226.0,545.0,27.7,51.3,50.6,7.0,0.9,33.8,20.7,66.4,3.0,1.0,1.8,5.5,0.7,0.4,Bajo
5839,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001011A,7227.0,1829.0,36.4,59.4,46.3,9.9,0.8,35.3,17.3,43.8,3.7,4.7,1.4,0.0,0.0,0.2,Bajo
5840,15,México,23,Coyotepec,1,Total AGEB urbana,011A,0,2517,1246,1271,98,1514,156,167,158,324,141,141,356,979,811,940,39,1127,1318,548,524,5,9,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001011A,2045.0,591.0,7.6,27.9,24.8,0.0,0.7,2.4,1.0,3.7,0.3,3.7,1.7,0.0,0.2,0.0,Bajo
5841,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001011A,4736.0,1380.0,23.5,42.7,23.5,2.2,0.5,21.7,8.1,28.8,1.3,5.5,0.4,0.0,0.1,0.0,Bajo
5842,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,15,México,2.0,Acolman,15.0,TEPEXPAN,150020015011A,105.0,23.0,18.0,55.0,46.7,4.5,4.3,52.2,43.5,95.7,1.6,0.0,0.0,4.3,0.0,8.7,Bajo
5843,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001011A,2517.0,524.0,34.1,60.6,44.8,9.4,3.4,48.7,30.9,75.4,3.4,4.9,9.4,2.3,5.3,0.8,Bajo
5844,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,15,México,44.0,Jaltenco,20.0,ALBORADA JALTENCO,150440020011A,2289.0,594.0,15.4,41.6,29.1,0.0,0.0,11.8,2.7,30.3,0.5,0.4,0.0,0.5,0.0,0.2,Bajo
5845,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,15,México,65.0,Otumba,1.0,OTUMBA DE GÓMEZ FARÍAS,150650001011A,2226.0,545.0,27.7,51.3,50.6,7.0,0.9,33.8,20.7,66.4,3.0,1.0,1.8,5.5,0.7,0.4,Bajo
5846,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001011A,7227.0,1829.0,36.4,59.4,46.3,9.9,0.8,35.3,17.3,43.8,3.7,4.7,1.4,0.0,0.0,0.2,Bajo
5847,15,México,44,Jaltenco,20,Total AGEB urbana,011A,0,2289,1123,1166,96,1419,68,105,114,313,134,147,266,918,779,869,49,666,1564,613,594,4,11,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001011A,2045.0,591.0,7.6,27.9,24.8,0.0,0.7,2.4,1.0,3.7,0.3,3.7,1.7,0.0,0.2,0.0,Bajo
5848,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001011A,4736.0,1380.0,23.5,42.7,23.5,2.2,0.5,21.7,8.1,28.8,1.3,5.5,0.4,0.0,0.1,0.0,Bajo
5849,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,15,México,2.0,Acolman,15.0,TEPEXPAN,150020015011A,105.0,23.0,18.0,55.0,46.7,4.5,4.3,52.2,43.5,95.7,1.6,0.0,0.0,4.3,0.0,8.7,Bajo
5850,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001011A,2517.0,524.0,34.1,60.6,44.8,9.4,3.4,48.7,30.9,75.4,3.4,4.9,9.4,2.3,5.3,0.8,Bajo
5851,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,15,México,44.0,Jaltenco,20.0,ALBORADA JALTENCO,150440020011A,2289.0,594.0,15.4,41.6,29.1,0.0,0.0,11.8,2.7,30.3,0.5,0.4,0.0,0.5,0.0,0.2,Bajo
5852,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,15,México,65.0,Otumba,1.0,OTUMBA DE GÓMEZ FARÍAS,150650001011A,2226.0,545.0,27.7,51.3,50.6,7.0,0.9,33.8,20.7,66.4,3.0,1.0,1.8,5.5,0.7,0.4,Bajo
5853,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,15,México,70.0,La Paz,1.0,LOS REYES ACAQUILPAN,150700001011A,7227.0,1829.0,36.4,59.4,46.3,9.9,0.8,35.3,17.3,43.8,3.7,4.7,1.4,0.0,0.0,0.2,Bajo
5854,15,México,65,Otumba,1,Total AGEB urbana,011A,0,2226,1051,1175,89,1421,146,126,135,254,145,127,284,947,737,893,54,1126,1080,551,545,4,10,15,México,104.0,Tlalnepantla de Baz,1.0,TLALNEPANTLA,151040001011A,2045.0,591.0,7.6,27.9,24.8,0.0,0.7,2.4,1.0,3.7,0.3,3.7,1.7,0.0,0.2,0.0,Bajo
5855,15,México,70,La Paz,1,Total AGEB urbana,011A,0,7227,3505,3722,94,4845,709,400,416,799,342,365,861,3159,2371,2982,177,3345,3814,1849,1829,4,9,9,Distrito Federal,16.0,Miguel Hidalgo,1.0,MIGUEL HIDALGO,090160001011A,4736.0,1380.0,23.5,42.7,23.5,2.2,0.5,21.7,8.1,28.8,1.3,5.5,0.4,0.0,0.1,0.0,Bajo
5856,15,México,70,La Paz,1,Total AGEB urbana,011A,0,7227,3505,3722,94,4845,709,400,416,799,342,365,861,3159,2371,2982,177,3345,3814,1849,1829,4,9,15,México,2.0,Acolman,15.0,TEPEXPAN,150020015011A,105.0,23.0,18.0,55.0,46.7,4.5,4.3,52.2,43.5,95.7,1.6,0.0,0.0,4.3,0.0,8.7,Bajo
5857,15,México,70,La Paz,1,Total AGEB urbana,011A,0,7227,3505,3722,94,4845,709,400,416,799,342,365,861,3159,2371,2982,177,3345,3814,1849,1829,4,9,15,México,23.0,Coyotepec,1.0,COYOTEPEC,150230001011A,2517.0,524.0,34.1,60.6,44.8,9.4,3.4,48.7,30.9,75.4,3.4,4.9,9.4,2.3,5.3,0.8,Bajo
5858,15,México,70,La Paz,1,Total AGEB urbana,011A,0,7227,3505,3722,94,4845,709,400,416,799,342,365,861,3159,2371,2982,177,3345,3814,1849,1829,4,9,15,México,44.0,Jaltenco,20.0,ALBORADA JALTENCO,150440020011A,2289.0,594.0,15.4,41.6,29.1,0.0,0.0,11.8,2.7,30.3,0.5,0.4,0.0,0.5,0.0,0.2,Bajo
