NOM_ENT,NOM_MUN,AGEB,POBTOT,PEA,Porcentaje_x,PE_INAC,Porcentaje_y,POCUPADA,Porcentaje_x,PDESOCUP,Porcentaje_y
Distrito Federal,Gustavo A. Madero,864,5753,2542,44.18564227,2078,36.12028507,2446,42.51694768,96,1.668694594
Distrito Federal,Gustavo A. Madero,879,2030,933,45.96059113,821,40.44334975,866,42.66009852,67,3.300492611
Distrito Federal,Gustavo A. Madero,883,808,367,45.42079208,319,39.48019802,346,42.82178218,21,2.599009901
Distrito Federal,Gustavo A. Madero,898,1563,744,47.60076775,628,40.17914267,686,43.88995521,58,3.71081254
Distrito Federal,Gustavo A. Madero,900,2055,936,45.54744526,829,40.3406326,876,42.62773723,60,2.919708029
Distrito Federal,Gustavo A. Madero,915,1939,953,49.1490459,771,39.76276431,899,46.36410521,54,2.784940691
Distrito Federal,Gustavo A. Madero,092A,2788,1288,46.19799139,1088,39.02439024,1182,42.39598278,106,3.802008608
Distrito Federal,Gustavo A. Madero,934,2629,1210,46.0251046,986,37.50475466,1156,43.97109167,54,2.054012933
Distrito Federal,Gustavo A. Madero,949,1848,810,43.83116883,863,46.6991342,785,42.47835498,25,1.352813853
Distrito Federal,Gustavo A. Madero,953,1748,832,47.597254,728,41.64759725,795,45.4805492,37,2.116704805
Distrito Federal,Gustavo A. Madero,968,1499,698,46.56437625,576,38.42561708,685,45.69713142,13,0.86724483
Distrito Federal,Gustavo A. Madero,972,2752,1244,45.20348837,1003,36.44622093,1164,42.29651163,80,2.906976744
Distrito Federal,Gustavo A. Madero,987,2609,1163,44.57646608,983,37.67727099,1078,41.31851284,85,3.257953239
Distrito Federal,Gustavo A. Madero,991,5587,2421,43.33273671,1979,35.42151423,2291,41.00590657,130,2.326830141
Distrito Federal,Gustavo A. Madero,1006,4485,1998,44.54849498,1689,37.65886288,1923,42.87625418,75,1.672240803
Distrito Federal,Gustavo A. Madero,1025,7672,3419,44.56465068,2732,35.61001043,3149,41.04535975,270,3.519290928
Distrito Federal,Gustavo A. Madero,103A,4312,1909,44.27179963,1547,35.87662338,1798,41.69758813,111,2.574211503
Distrito Federal,Gustavo A. Madero,1044,6423,2768,43.09512689,2314,36.02677876,2683,41.77175775,85,1.323369142
Distrito Federal,Gustavo A. Madero,1059,4268,1804,42.26804124,1526,35.75445173,1721,40.32333646,83,1.94470478
Distrito Federal,Gustavo A. Madero,1063,2435,1198,49.19917864,950,39.01437372,1099,45.13347023,99,4.065708419
Distrito Federal,Gustavo A. Madero,1082,2836,1305,46.01551481,1142,40.26798307,1220,43.01833568,85,2.997179126
Distrito Federal,Gustavo A. Madero,1097,2473,1231,49.77759806,959,38.77881116,1164,47.06833805,67,2.709260008
Distrito Federal,Gustavo A. Madero,110A,3245,1489,45.88597843,1402,43.20493066,1404,43.26656394,85,2.619414484
Distrito Federal,Gustavo A. Madero,1114,2017,1017,50.42141795,803,39.81160139,991,49.13237481,26,1.289043133
Distrito Federal,Gustavo A. Madero,1129,1806,978,54.15282392,619,34.27464009,940,52.04872647,38,2.104097453
Distrito Federal,Gustavo A. Madero,1133,6124,2809,45.86871326,2070,33.80143697,2619,42.7661659,190,3.102547355
Distrito Federal,Gustavo A. Madero,1148,4825,2173,45.03626943,1772,36.7253886,2039,42.25906736,134,2.777202073
Distrito Federal,Gustavo A. Madero,1152,4370,1888,43.20366133,1573,35.99542334,1800,41.18993135,88,2.013729977
Distrito Federal,Gustavo A. Madero,1167,5891,2464,41.82651502,2033,34.5102699,2333,39.60278391,131,2.223731115
Distrito Federal,Gustavo A. Madero,1171,6380,2834,44.4200627,2340,36.67711599,2711,42.49216301,123,1.927899687
Distrito Federal,Gustavo A. Madero,1186,6513,2892,44.40350069,2398,36.81867035,2678,41.11776447,214,3.28573622
Distrito Federal,Gustavo A. Madero,1190,5334,2300,43.11961005,1849,34.66441695,2202,41.28233971,98,1.837270341
Distrito Federal,Gustavo A. Madero,1203,3397,1412,41.56608772,1254,36.91492493,1331,39.18163085,81,2.384456874
Distrito Federal,Gustavo A. Madero,1218,4143,1820,43.92951967,1431,34.54018827,1748,42.19164856,72,1.737871108
Distrito Federal,Gustavo A. Madero,1222,4389,1911,43.54066986,1604,36.54591023,1835,41.80906812,76,1.731601732
Distrito Federal,Gustavo A. Madero,1237,3415,1590,46.55929722,1307,38.27232796,1488,43.57247438,102,2.98682284
Distrito Federal,Gustavo A. Madero,1241,99,51,51.51515152,33,33.33333333,46,46.46464646,5,5.050505051
Distrito Federal,Gustavo A. Madero,1256,1179,554,46.98897371,379,32.14588634,524,44.44444444,30,2.544529262
Distrito Federal,Gustavo A. Madero,1260,2431,1219,50.14397367,871,35.82887701,1166,47.9638009,53,2.180172768
Distrito Federal,Gustavo A. Madero,1275,2734,1421,51.97512802,963,35.22311631,1319,48.24433065,102,3.730797366
Distrito Federal,Gustavo A. Madero,128A,7870,3671,46.6454892,2633,33.45616264,3449,43.82465057,222,2.820838628
Distrito Federal,Gustavo A. Madero,1294,6830,3133,45.87115666,2378,34.81698389,2940,43.04538799,193,2.825768668
Distrito Federal,Gustavo A. Madero,1307,11124,5032,45.23552679,3316,29.80942107,4805,43.19489392,227,2.040632866
Distrito Federal,Gustavo A. Madero,1311,2332,876,37.56432247,986,42.2813036,836,35.8490566,40,1.715265866
Distrito Federal,Gustavo A. Madero,1326,2673,1091,40.81556304,1059,39.61840629,1034,38.68312757,57,2.132435466
Distrito Federal,Gustavo A. Madero,1330,5158,2153,41.74098488,1881,36.46762311,2066,40.05428461,87,1.686700271
Distrito Federal,Gustavo A. Madero,1345,6493,2738,42.16848914,2388,36.77806869,2585,39.81210534,153,2.356383798
Distrito Federal,Gustavo A. Madero,135A,6431,2699,41.96858964,2445,38.01897061,2615,40.66241642,84,1.306173223
Distrito Federal,Gustavo A. Madero,1364,4704,1954,41.53911565,1804,38.35034014,1862,39.58333333,92,1.955782313
Distrito Federal,Gustavo A. Madero,1379,5747,2646,46.04141291,2111,36.73220811,2461,42.82234209,185,3.21907082
Distrito Federal,Gustavo A. Madero,1383,4126,1930,46.77653902,1488,36.06398449,1794,43.4803684,136,3.296170625
Distrito Federal,Gustavo A. Madero,1398,3165,1542,48.72037915,1074,33.93364929,1477,46.66666667,65,2.05371248
Distrito Federal,Gustavo A. Madero,1400,4322,2083,48.19527996,1352,31.28181398,1995,46.15918556,88,2.036094401
Distrito Federal,Gustavo A. Madero,1415,3885,1854,47.72200772,1525,39.25353925,1785,45.94594595,69,1.776061776
Distrito Federal,Gustavo A. Madero,142A,2091,1007,48.15877571,813,38.88091822,970,46.38928742,37,1.769488283
Distrito Federal,Gustavo A. Madero,1434,1668,850,50.95923261,586,35.13189448,814,48.80095923,36,2.158273381
Distrito Federal,Gustavo A. Madero,1449,3121,1545,49.50336431,1125,36.04613906,1466,46.97212432,79,2.531239987
Distrito Federal,Gustavo A. Madero,1453,3207,1552,48.39413782,1004,31.30651699,1464,45.65014032,88,2.743997505
Distrito Federal,Gustavo A. Madero,1468,1270,565,44.48818898,369,29.05511811,541,42.5984252,24,1.88976378
Distrito Federal,Gustavo A. Madero,1472,3158,1456,46.10512983,1137,36.00379987,1358,43.00189994,98,3.103229892
Distrito Federal,Gustavo A. Madero,1487,2862,1332,46.5408805,1046,36.54786862,1258,43.95527603,74,2.585604472
Distrito Federal,Gustavo A. Madero,1504,1136,426,37.5,449,39.52464789,400,35.21126761,26,2.288732394
Distrito Federal,Gustavo A. Madero,1523,5734,2569,44.80292989,2057,35.87373561,2422,42.2392745,147,2.563655389
Distrito Federal,Gustavo A. Madero,1538,4683,2101,44.86440316,1651,35.2551783,1970,42.06705104,131,2.797352125
